fecha;hora;incidente;medio;vehiculo;patente;heridos;fallecidos;direccion;sector;lugar;posicion;imagen;descripcion;web
10/6/2024;23:50;incendio;automovil;Peugeot 207;EMG148;0;0;Reconquista 990;Nueva Bahia Blanca. Punta Alta.;calle;-38.859764, -62.063280;20240610_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/10/06/2024/10042455/incendio-con-destruccion-total-en-un-auto-que-habian-dejado-estacionado
24/2/2024;23:30;incendio;automovil;Fiat Siena;null;0;0;Ruta Nacional 249, km 669;RN 249.;ruta;-38.888920, -62.044984;20240224_incendio.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/24/02/2024/10041740/salio-a-probar-el-auto-que-habia-comprado-y-se-le-incendio
11/6/2024;01:00;secuestro;motocicleta;Keller 110cc;A099IAJ;0;0;Paso 750;Centro. Punta Alta.;calle;-38.877275, -62.078565;20240611_robo.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/11/06/2024/10042468/encuentran-una-moto-a-los-pocos-minutos-de-ser-robada
14/6/2024;03:30;incendio;automovil;Volkswagen Vento;HLJ508;0;0;Bernardo de Irigoyen 850;Centro. Punta Alta.;calle;-38.880375, -62.070472;20240614_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/14/06/2024/10042488/madrugada-con-incendios-intencionales-en-contenedores-y-un-automovil
15/6/2024;19:30;choque;automovil;Renault Kangoo;JCF748;0;0;Luiggi y Buchardo;Centro. Punta Alta.;esquina;-38.876824, -62.072202;20240615_moto.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/15/06/2024/10042498/otro-delivery-protagonizo-un-siniestro-vial
28/2/2024;06:30;choque;automovil;Chevrolet Corsa;null;1;0;Ruta Nacional 3, km 676;Bahia Blanca.;ruta;-38.757297, -62.179298;20240228_choque.jpg;Choque contra obstaculo. Animales en ruta.;https://elrosalenio.com.ar/noticias/28/02/2024/10041755/la-presencia-de-un-equino-en-la-ruta-genero-su-muerte-y-danos-en-un-auto
17/6/2024;22:00;incendio;automovil;Fiat Siena;AA215LG;0;0;San Martin 750;Centro. Punta Alta.;calle;-38.874553, -62.073701;20240617_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/18/06/2024/10042507/un-incendio,-que-seria-intencional,-dano-auto-al-servicio-de-remise
17/6/2024;22:30;secuestro;motocicleta;Bajaj BM150;A173VWA;0;0;Saavedra 850;Ciudad Atlantida. Punta Alta.;calle;-38.893023, -62.061604;20240617.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/17/06/2024/10042504/hallazgo-de-moto-robada,-aprehension-y-detencion
21/6/2024;20:15;choque;motocicleta;Zanella ZB;993CRX;1;0;Colon 2650;Zona Norte. Punta Alta.;calle;-38.861563, -62.089017;20240621_moto.jpg;Choque entre vehiculo y moto. Motociclista fractura expuesta.;https://elrosalenio.com.ar/noticias/21/06/2024/10042532/nuevo-accidente-en-avenida-colon:-motociclista-herido-y-conductor-a-la-fuga
2/3/2024;21:00;choque;motocicleta;Ciclomotor;null;1;0;Avellaneda y Rivadavia;Centro. Punta Alta.;esquina;-38.879030, -62.070099;20240302_esquina.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/02/03/2024/10041777/denuncia-que-un-joven-la-choco-en-moto-y-se-dio-a-la-fuga
2/3/2024;21:00;choque;motocicleta;Ciclomotor;null;0;0;Avellaneda y Rivadavia;Centro. Punta Alta.;esquina;-38.879130, -62.070199;20240302_esquina.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/02/03/2024/10041777/denuncia-que-un-joven-la-choco-en-moto-y-se-dio-a-la-fuga
6/7/2024;16:30;choque;automovil;Chevrolet Prisma;AC464GV;0;0;Ruta Nacional 229, km 23.5;RN 229.;ruta;-38.843407, -62.093945;20240706_cad_chev.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/06/07/2024/10042630/un-nuevo-choque-en-cadena-produjo-danos-en-vehiculos
6/7/2024;16:30;choque;automovil;Fiat Cronos;AF844UI;0;0;Ruta Nacional 229, km 23.5;RN 229.;ruta;-38.843507, -62.093845;20240706_cadena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/06/07/2024/10042630/un-nuevo-choque-en-cadena-produjo-danos-en-vehiculos
6/7/2024;16:30;choque;automovil;Toyota Hilux;AD128KH;0;0;Ruta Nacional 229, km 23.5;RN 229.;ruta;-38.843608, -62.093745;20240706_cadena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/06/07/2024/10042630/un-nuevo-choque-en-cadena-produjo-danos-en-vehiculos
2/3/2024;07:00;choque;omnibus;Marco Polo;null;1;0;Ruta Nacional 3, km 642;RN 3.;ruta;-38.761838, -61.800503;20240302_omn.jpg;Choque entre omnibus y vehiculo. Plusmar.;https://elrosalenio.com.ar/noticias/02/03/2024/10041772/tragico-accidente-en-ruta-3-cercano-al-ingreso-de-pehuen-co
8/7/2024;09:00;vuelco;camion;Scania;DHT743;0;0;Ruta Nacional 3, km 659;RN 3.;ruta;-38.775095, -61.978617;20240708_vuelco.jpg;Vuelco en ruta. ;https://elrosalenio.com.ar/noticias/08/07/2024/10042637/un-camion-que-transportaba-cebollas-se-despisto-y-volco-cerca-del-puente-naranja
9/7/2024;14:30;choque;automovil;Fiat Siena;AA051YG;0;0;Mitre y Estrada;Centro. Punta Alta.;esquina;-38.876663, -62.063262;20240709_remis.jpg;Choque entre vehiculo y moto. Remis.;https://elrosalenio.com.ar/noticias/09/07/2024/10042643/choque-de-remise-y-moto
9/7/2024;14:30;choque;motocicleta;Ciclomotor;A021WIO;1;0;Mitre y Estrada;Centro. Punta Alta.;esquina;-38.876763, -62.063362;20240709_remis.jpg;Choque entre vehiculo y moto. Remis.;https://elrosalenio.com.ar/noticias/09/07/2024/10042643/choque-de-remise-y-moto
9/7/2024;10:00;secuestro;motocicleta;Guerrero Trip;348GQD;0;0;Paso y Rio Dulce;Zona Norte. Punta Alta.;esquina;-38.855756, -62.083773;20240709_secuestro.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/09/07/2024/10042642/recuperaron-una-moto-que-habia-sido-robada
4/3/2024;09:00;choque;motocicleta;Ciclomotor;null;1;0;Colon 3000;Zona Norte. Punta Alta.;calle;-38.854238, -62.090856;20240304_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/04/03/2024/10041782/el-peligro-de-los-ingresos-en-ruta-229:-otro-accidente-deja-dos-heridos
7/3/2024;21:00;detencion;motocicleta;Rouser Bajaj;null;0;0;12 de Octubre 1650;Villa Mora - Villa Laura. Punta Alta.;calle;-38.884420, -62.056230;20240307_robo.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/07/03/2024/10041811/conducia-una-moto-robada-y-quedo-aprehendido
11/7/2024;18:00;choque;motocicleta;Guerrero Trip;570DVM;1;0;9 de Julio y Uriburu;Centro. Punta Alta.;esquina;-38.871891, -62.067411;20240711_choque.jpg;Choque entre vehiculo y moto. Ambulancia.;https://elrosalenio.com.ar/noticias/11/07/2024/10042661/moto-y-ambulancia-protagonizaron-accidente-de-transito
9/3/2024;06:30;incendio;automovil;Ford Ranger;null;0;0;Ruta Nacional 249, km 656;RN 249.;ruta;-38.809090, -61.932531;20240309_incendio.jpg;Incendio. Estacionado.;https://elrosalenio.com.ar/noticias/09/03/2024/10041831/saco-una-camioneta-que-se-incendiaba-para-preservar-2-tractores-y-un-auto
18/3/2024;07:20;choque;automovil;Toyota Hilux;null;0;0;Bernardo de Irigoyen y Murature;Centro. Punta Alta.;esquina;-38.880958, -62.074058;20240318_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/18/03/2024/10041890/el-conductor-de-una-moto-debio-ser-hospitalizado
24/7/2024;13:00;choque;camion;volkswagen;JKN428;0;0;25 de Mayo y Maria Cecilia Perrin;Zona Norte. Punta Alta.;esquina;-38.856633, -62.085858;20240724.jpg;Choque entre vehiculo y moto. Camion Municipal.;https://elrosalenio.com.ar/noticias/24/07/2024/10042734/chocaron-una-moto-y-un-camion-en-albatros-xxvii
24/7/2024;13:00;choque;motocicleta;Motomel;889LJW;1;0;25 de Mayo y Maria Cecilia Perrin;Zona Norte. Punta Alta.;esquina;-38.856733, -62.085758;20240724.jpg;Choque entre vehiculo y moto. Camion Municipal.;https://elrosalenio.com.ar/noticias/24/07/2024/10042734/chocaron-una-moto-y-un-camion-en-albatros-xxvii
18/3/2024;07:20;choque;motocicleta;Mondial 110cc;null;1;0;Bernardo de Irigoyen y Murature;Centro. Punta Alta.;esquina;-38.880908, -62.074008;20240318_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/18/03/2024/10041890/el-conductor-de-una-moto-debio-ser-hospitalizado
26/7/2024;19:00;choque;automovil;Renault Symbol;IDY640;0;0;Buchardo y De la Madre;Zona Norte. Punta Alta.;esquina;-38.867601, -62.074779;20240726.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/26/07/2024/10042748/dos-jovenes-heridos-al-chocar-una-moto-contra-un-auto
22/3/2024;12:00;incendio;automovil;Renault 18;null;0;0;Cordoba 45;Villa Mora - Villa Laura. Punta Alta.;calle;-38.878566, -62.060954;20240322_incendio.jpg;Incendio. Estacionado.;https://elrosalenio.com.ar/noticias/22/03/2024/10041928/incendio-de-un-vehiculo-estacionado-en-el-fondo-de-una-vivienda
29/7/2024;20:30;choque;automovil;Renault Duster;NOC286;0;0;Ruta Nacional 249, km 668;RN 249.;ruta;-38.883676, -62.026557;20240729_renault.jpg;Choque contra obstaculo. Animales en ruta.;https://elrosalenio.com.ar/noticias/29/07/2024/10042758/dos-autos-chocaron-con-caballos-en-la-ruta-249
29/7/2024;20:00;choque;automovil;Chevrolet Meriva;HUP676;0;0;Ruta Nacional 249, km 668;RN 249.;ruta;-38.886847, -62.030616;20240729_meriva.jpg;Choque contra obstaculo. Animales en ruta.;https://elrosalenio.com.ar/noticias/29/07/2024/10042758/dos-autos-chocaron-con-caballos-en-la-ruta-249
29/7/2024;17:00;choque;automovil;Fiat Siena;MEP258;2;0;Ruta Nacional 3, km 652;RN 3.;ruta;-38.777817, -61.916427;20240729_fs.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/29/07/2024/10042762/choque-de-vehiculos-en-ruta-3-a-metros-de-bajo-hondo
29/7/2024;17:00;choque;automovil;Renault 12;VDE300;1;0;Ruta Nacional 3, km 652;RN 3.;ruta;-38.777867, -61.916477;20240729_r12.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/29/07/2024/10042762/choque-de-vehiculos-en-ruta-3-a-metros-de-bajo-hondo
26/3/2024;16:30;choque;automovil;Ford Ranger;null;0;0;Buchardo e Islas Malvinas;Zona Norte. Punta Alta.;esquina;-38.863746, -62.075751;20240326_choque.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/26/03/2024/10041961/se-subio-a-la-vereda,-rompio-un-arbol,-un-poste-y-se-fue
7/4/2024;07:00;choque;automovil;Ford Fiesta;null;0;1;Colon 3000;Zona Norte. Punta Alta.;calle;-38.855546, -62.090682;20240407_ford.jpg;Choque entre autos. Un fallecido.;https://elrosalenio.com.ar/noticias/07/04/2024/10042022/fallecio-un-hombre-luego-de-un-choque-frontal-en-colon-al-3000
30/7/2024;20:30;choque;automovil;Fiat Siena;CLD874;1;0;Tucuman y Alvear;Ciudad Atlantida. Punta Alta.;esquina;-38.881741, -62.063576;20240730_fiat_siena.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/30/07/2024/10042774/chocaron-dos-autos-y-uno-dano-el-frente-de-una-casa
30/7/2024;20:30;choque;automovil;Renault Sandero;JSH492;1;0;Tucuman y Alvear;Ciudad Atlantida. Punta Alta.;esquina;-38.881791, -62.063526;20240730_sandero.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/30/07/2024/10042774/chocaron-dos-autos-y-uno-dano-el-frente-de-una-casa
30/7/2024;15:00;choque;automovil;Chevrolet Corsa;PCI792;0;0;Murature y Pellegrini;Centro. Punta Alta.;esquina;-38.876042, -62.075452;20240730_cc.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/30/07/2024/10042773/un-bombero-choco-con-su-auto-cuando-acudia-a-un-incendio
30/7/2024;15:00;choque;automovil;Renault Kwid;AE261YW;1;0;Murature y Pellegrini;Centro. Punta Alta.;esquina;-38.876092, -62.075402;20240730_rk.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/30/07/2024/10042773/un-bombero-choco-con-su-auto-cuando-acudia-a-un-incendio
31/7/2024;13:00;choque;automovil;Hyundai;DED557;0;0;Tucuman y Jose Ingenieros;Ciudad Atlantida. Punta Alta.;esquina;-38.883375, -62.061343;20240731_auto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/31/07/2024/10042781/un-joven-fue-hospitalizado-luego-de-protagonizar-otro-siniestro-vial
7/4/2024;02:00;choque;motocicleta;Honda;null;1;0;Tucuman y Belgrano;Ciudad Atlantida. Punta Alta.;esquina;-38.882441, -62.062367;20240407_choque_motos.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/07/04/2024/10042023/choco-con-dos-motos-y-se-dio-a-la-fuga
7/4/2024;02:00;choque;motocicleta;Rouser;null;0;0;Tucuman y Belgrano;Ciudad Atlantida. Punta Alta.;esquina;-38.882491, -62.062317;20240407_choque_motos.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/07/04/2024/10042023/choco-con-dos-motos-y-se-dio-a-la-fuga
13/8/2024;06:00;choque;automovil;Toyota Hilux;AD312BE;0;0;Ruta Nacional 229, km 23.6;RN 229.;ruta;-38.843176, -62.094055;20240813_toyota.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/13/08/2024/10042875/chocaron-una-camioneta-y-un-auto-en-el-acceso-a-villa-del-mar
14/8/2024;07:50;choque;automovil;Citroen C4;AF411MV;0;0;12 de Octubre y España;Ciudad Atlantida. Punta Alta.;esquina;-38.892728, -62.066453;20240814_cit.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/14/08/2024/10042879/chocaron-en-12-de-octubre-y-espana,-y-uno-de-los-autos-embistio-la-persiana-de-un-comercio
14/8/2024;07:50;choque;automovil;Peugeot 206;FOB078;1;0;12 de Octubre y España;Ciudad Atlantida. Punta Alta.;esquina;-38.892778, -62.066403;20240814_peu.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/14/08/2024/10042879/chocaron-en-12-de-octubre-y-espana,-y-uno-de-los-autos-embistio-la-persiana-de-un-comercio
16/8/2024;11:50;choque;automovil;Fiat Siena;OSA134;1;0;Roca 77;Centro. Punta Alta.;calle;-38.886142, -62.079016;20240816_siena.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/16/08/2024/10042900/se-descompenso-y-choco-una-camioneta-estacionada
16/8/2024;11:50;choque;automovil;Toyota;GJV423;0;0;Roca 77;Centro. Punta Alta.;calle;-38.886242, -62.079116;20240816_choque.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/16/08/2024/10042900/se-descompenso-y-choco-una-camioneta-estacionada
16/8/2024;11:50;choque;automovil;Toyota Fielder;IQP094;0;0;Roca 77;Centro. Punta Alta.;calle;-38.886192, -62.079066;20240816_fielder.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/16/08/2024/10042900/se-descompenso-y-choco-una-camioneta-estacionada
19/8/2024;17:00;choque;automovil;Fiat 500;AD463RS;0;0;Bernardo de Irigoyen y Roca;Centro. Punta Alta.;esquina;-38.881910, -62.080204;20240819_fiat500.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/08/2024/10042916/choque-en-pleno-centro-en-esquina-con-semaforos-intermitentes
19/8/2024;17:00;choque;automovil;Toyota HIlux;HYK252;0;0;Bernardo de Irigoyen y Roca;Centro. Punta Alta.;esquina;-38.881960, -62.080254;20240819_toyota.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/08/2024/10042916/choque-en-pleno-centro-en-esquina-con-semaforos-intermitentes
19/8/2024;10:30;choque;automovil;Ford Mondeo;BLE588;0;0;Libertad y Jose Ingenieros;Ciudad Atlantida. Punta Alta.;esquina;-38.892042, -62.071821;20240819_fordmondeo.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/19/08/2024/10042912/una-motociclista-fue-hospitalizada-tras-chocar-contra-un-auto-en-ciudad-atlantida
10/4/2024;12:00;choque;omnibus;Mercedes-Benz OF 1722;null;0;0;9 de Julio y Paso;Centro. Punta Alta.;esquina;-38.873824, -62.079381;20240410_micro.jpg;Choque entre omnibus y vehiculo. Linea 319.;https://elrosalenio.com.ar/noticias/10/04/2024/10042051/fuerte-impacto-entre-un-colectivo-de-la-319-y-un-auto-en-paso-y-9-de-julio
12/4/2024;11:00;choque;motocicleta;Gilera 125cc;null;1;0;Colon y Rio Juramento;Zona Norte. Punta Alta.;esquina;-38.847433, -62.092963;20240412_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/12/04/2024/10042066/otra-vez-un-accidente-en-el-ingreso-a-la-ciudad-por-calle-colon
26/8/2024;22:00;choque;automovil;Renault Master;FUY105;0;0;Paso y Ushuaia;Zona Norte. Punta Alta.;esquina;-38.862922, -62.082453;20240826_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/26/08/2024/10042960/otro-accidente-de-transito-en-una-esquina-donde-funcionan-mal-los-semaforos
26/8/2024;22:00;choque;motocicleta;Yamaha 110c;652JIZ;2;0;Paso y Ushuaia;Zona Norte. Punta Alta.;esquina;-38.862972, -62.082403;20240826_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/26/08/2024/10042960/otro-accidente-de-transito-en-una-esquina-donde-funcionan-mal-los-semaforos
4/5/2024;07:50;choque;automovil;Fiat Uno;null;0;0;Espora y Pellegrini;Centro. Punta Alta.;esquina;-38.875612, -62.074257;20240504.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/04/05/2024/10042215/perdio-el-control-del-remise-y-choco-un-auto-estacionado
4/5/2024;07:50;choque;automovil;Renault 11;null;0;0;Espora y Pellegrini;Centro. Punta Alta.;esquina;-38.875812, -62.074057;20240504_re11.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/04/05/2024/10042215/perdio-el-control-del-remise-y-choco-un-auto-estacionado
29/8/2024;09:00;choque;automovil;Chevrolet Aveo;LYE601;0;0;Bernardo de Irigoyen y Colon;Centro. Punta Alta.;esquina;-38.882451, -62.083380;20240829_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/29/08/2024/10042983/cronica-de-otro-accidente-anunciado:-choque-en-esquina-donde-funciona-mal-un-semaforo
29/8/2024;09:00;choque;automovil;Fial Linea;LYW870;1;0;Bernardo de Irigoyen y Colon;Centro. Punta Alta.;esquina;-38.882401, -62.083330;20240829_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/29/08/2024/10042983/cronica-de-otro-accidente-anunciado:-choque-en-esquina-donde-funciona-mal-un-semaforo
4/5/2024;07:50;choque;automovil;Renault Clio;null;1;0;Espora y Pellegrini;Centro. Punta Alta.;esquina;-38.875712, -62.074157;20240504.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/04/05/2024/10042215/perdio-el-control-del-remise-y-choco-un-auto-estacionado
31/8/2024;23:50;choque;automovil;Chevrolet Corsa;AA085PV;0;0;Jose Ingenieros y Sargento Cabral;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.879803, -62.057039;20240831_corsa.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/31/08/2024/10043000/menor-que-conducia-una-moto-y-acompanante-debieron-ser-hospitalizados-luego-de-un-accidente
10/6/2024;10:00;secuestro;motocicleta;Honda Triax;null;0;0;Saavedra 450;Ciudad Atlantida. Punta Alta.;calle;-38.889486, -62.066447;20240610_secuestro.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/10/06/2024/10042454/encontraron-una-moto-que-habia-sido-robada-el-ano-pasado
2/9/2024;07:30;choque;automovil;Automovil;PGI395;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842897, -62.094226;20240902_choque.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/02/09/2024/10043006/al-menos-5-vehiculos-implicados-en-un-fuerte-accidente-en-la-ruta-229-en-el-cruce-con-villa-del-mar
2/9/2024;07:30;choque;automovil;Chevrolet Corsa;LJJ793;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842797, -62.094126;20240902_choque.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/02/09/2024/10043006/al-menos-5-vehiculos-implicados-en-un-fuerte-accidente-en-la-ruta-229-en-el-cruce-con-villa-del-mar
2/9/2024;07:30;choque;automovil;Fiat Siena;GXK085;2;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842747, -62.094076;20240902_siena.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/02/09/2024/10043006/al-menos-5-vehiculos-implicados-en-un-fuerte-accidente-en-la-ruta-229-en-el-cruce-con-villa-del-mar
2/9/2024;07:30;choque;automovil;Toyota Corolla;HAE197;2;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842847, -62.094176;20240902_choque.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/02/09/2024/10043006/al-menos-5-vehiculos-implicados-en-un-fuerte-accidente-en-la-ruta-229-en-el-cruce-con-villa-del-mar
15/6/2024;19:30;choque;motocicleta;Ciclomotor;null;1;0;Luiggi y Buchardo;Centro. Punta Alta.;esquina;-38.876924, -62.072302;20240615_moto.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/15/06/2024/10042498/otro-delivery-protagonizo-un-siniestro-vial
3/9/2024;16:30;choque;automovil;Renault 12;TKE263;0;0;Corrientes y Gonzalez Fernandez;Ciudad Atlantida. Punta Alta.;esquina;-38.893501, -62.063176;20240903_r12.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/03/09/2024/10043023/venia-en-contramano-con-la-moto-y-choco-a-un-auto-en-circulacion
3/9/2024;16:30;choque;motocicleta;Ciclomotor;197HGF;1;0;Corrientes y Gonzalez Fernandez;Ciudad Atlantida. Punta Alta.;esquina;-38.893551, -62.063126;20240903_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/03/09/2024/10043023/venia-en-contramano-con-la-moto-y-choco-a-un-auto-en-circulacion
3/9/2024;11:00;choque;automovil;Ford Focus;NWS049;0;0;Colon y Rio Juramento;Zona Norte. Punta Alta.;calle;-38.847340, -62.092834;20240903_ford.jpg;Choque contra ciclista. Un fallecido.;https://elrosalenio.com.ar/noticias/03/09/2024/10043016/un-auto-embistio-a-un-ciclista-en-el-ingreso-a-la-ciudad-por-ruta-229
